transaction_id,customer_id,purchase_datetime,product_id,quantity,price,channel,promo_flag,amount
4688,306,2024-08-11 04:00:00,130,1,10.2,app,0,10.2
4689,45,2024-10-02 10:00:00,82,1,31.13,app,0,31.13
4690,154,2024-10-07 17:00:00,68,2,33.11,web,0,66.22
4691,876,2024-05-01 09:00:00,121,1,37.89,store,0,37.89
4692,221,2024-05-10 10:00:00,180,1,57.56,web,0,57.56
4693,215,2024-03-08 23:00:00,161,1,11.83,web,0,11.83
4694,111,2024-02-28 00:00:00,167,3,104.61,web,0,313.83
4695,357,2024-08-08 21:00:00,97,3,22.57,app,1,67.71000000000001
4696,110,2024-02-22 13:00:00,134,3,23.12,web,0,69.36
4697,117,2024-05-01 01:00:00,74,1,21.8,store,0,21.8
4698,892,2024-03-01 01:00:00,170,1,32.09,web,0,32.09
4699,940,2024-05-18 21:00:00,188,1,57.2,web,0,57.2
4700,740,2024-09-25 13:00:00,168,1,110.06,web,0,110.06
4701,117,2024-12-22 23:00:00,14,1,62.98,app,0,62.98
4702,445,2024-11-26 00:00:00,139,3,21.12,store,0,63.36
4703,414,2024-06-17 00:00:00,98,2,21.03,store,0,42.06
4704,955,2024-04-09 03:00:00,29,1,125.19,app,0,125.19
4705,631,2024-07-09 22:00:00,8,3,59.82,app,1,179.46
4706,821,2024-07-10 18:00:00,134,1,64.08,app,0,64.08
4707,258,2024-01-16 05:00:00,117,2,12.22,app,0,24.44
4708,349,2024-07-12 19:00:00,163,2,53.64,app,1,107.28
4709,587,2024-11-24 05:00:00,168,1,38.75,web,0,38.75
4710,920,2024-12-03 18:00:00,125,3,25.29,app,0,75.87
4711,780,2024-03-03 03:00:00,71,2,36.1,app,0,72.2
4712,205,2024-10-17 18:00:00,94,1,22.36,store,0,22.36
4713,297,2024-08-14 03:00:00,67,1,21.91,app,1,21.91
4714,751,2024-11-04 02:00:00,139,1,10.64,store,0,10.64
4715,966,2024-07-08 02:00:00,90,1,22.77,app,0,22.77
4716,331,2024-04-29 20:00:00,133,1,37.38,web,0,37.38
4717,93,2024-10-23 07:00:00,119,2,21.53,store,0,43.06
4718,759,2024-11-18 19:00:00,188,1,25.1,web,0,25.1
4719,533,2024-11-09 23:00:00,136,1,59.08,web,0,59.08
4720,936,2024-03-26 00:00:00,148,3,24.7,app,1,74.1
4721,677,2024-01-10 02:00:00,160,2,106.88,web,0,213.76
4722,408,2024-09-21 08:00:00,114,1,60.86,web,0,60.86
4723,443,2024-06-11 05:00:00,113,2,36.94,store,1,73.88
4724,952,2024-12-20 07:00:00,99,2,23.07,store,0,46.14
4725,93,2024-02-15 01:00:00,194,1,33.36,app,1,33.36
4726,919,2024-01-09 19:00:00,111,1,21.68,web,0,21.68
4727,65,2024-07-21 00:00:00,60,1,23.98,web,0,23.98
4728,156,2024-06-21 19:00:00,125,1,109.19,web,0,109.19
4729,936,2024-05-22 06:00:00,140,1,37.41,app,0,37.41
4730,935,2024-08-27 08:00:00,27,1,63.31,app,0,63.31
4731,428,2024-10-19 06:00:00,100,1,55.22,store,0,55.22
4732,481,2024-11-28 19:00:00,150,1,11.51,store,0,11.51
4733,625,2024-05-06 08:00:00,57,1,61.24,store,0,61.24
4734,569,2024-08-30 02:00:00,168,1,60.5,web,0,60.5
4735,176,2024-02-08 14:00:00,146,1,32.93,app,0,32.93
4736,111,2024-05-14 09:00:00,23,1,22.97,store,0,22.97
4737,526,2024-01-23 01:00:00,176,3,12.84,store,0,38.519999999999996
4738,997,2024-08-10 02:00:00,194,1,30.22,store,0,30.22
4739,673,2024-03-29 20:00:00,100,1,10.77,web,1,10.77
4740,174,2024-03-14 04:00:00,16,1,10.79,web,0,10.79
4741,724,2024-04-17 23:00:00,119,1,64.0,web,0,64.0
4742,386,2024-08-20 04:00:00,157,1,20.48,app,0,20.48
4743,106,2024-07-07 17:00:00,144,1,52.67,app,0,52.67
4744,854,2024-04-27 10:00:00,105,3,10.81,app,0,32.43
4745,185,2024-07-08 02:00:00,6,1,23.35,app,0,23.35
4746,345,2024-09-17 14:00:00,181,2,11.51,app,0,23.02
4747,90,2024-08-02 18:00:00,57,1,22.43,store,0,22.43
4748,475,2024-04-17 11:00:00,12,1,55.4,web,0,55.4
4749,388,2024-12-19 13:00:00,49,1,106.75,app,0,106.75
4750,277,2024-07-26 18:00:00,114,3,24.81,app,0,74.42999999999999
4751,690,2024-01-25 15:00:00,184,2,125.02,web,0,250.04
4752,33,2024-04-06 12:00:00,37,1,20.14,web,0,20.14
4753,172,2024-09-02 10:00:00,10,1,106.23,store,0,106.23
4754,370,2024-02-24 02:00:00,154,1,34.92,app,0,34.92
4755,456,2024-07-15 03:00:00,100,1,63.83,app,0,63.83
4756,882,2024-01-25 12:00:00,152,3,55.26,store,0,165.78
4757,751,2024-05-22 16:00:00,162,1,38.19,web,0,38.19
4758,817,2024-06-07 17:00:00,120,1,110.17,store,0,110.17
4759,254,2024-02-07 12:00:00,23,1,110.85,store,0,110.85
4760,504,2024-08-24 23:00:00,131,2,30.09,web,0,60.18
4761,766,2024-05-26 03:00:00,70,1,24.26,app,1,24.26
4762,988,2024-08-12 07:00:00,24,1,23.56,web,0,23.56
4763,975,2024-06-19 17:00:00,122,1,109.86,web,0,109.86
4764,443,2024-04-07 13:00:00,109,1,23.5,web,0,23.5
4765,836,2024-12-25 04:00:00,65,1,53.24,store,1,53.24
4766,510,2024-08-15 00:00:00,142,1,63.72,app,0,63.72
4767,395,2024-10-23 16:00:00,2,1,25.13,app,1,25.13
4768,411,2024-11-14 10:00:00,98,1,64.91,app,1,64.91
4769,807,2024-12-13 16:00:00,76,1,33.54,store,1,33.54
4770,687,2024-04-20 10:00:00,198,1,38.43,app,0,38.43
4771,200,2024-08-21 19:00:00,48,1,33.76,web,0,33.76
4772,930,2024-08-03 15:00:00,97,1,64.66,store,0,64.66
4773,859,2024-09-25 04:00:00,96,1,32.82,web,0,32.82
4774,428,2024-07-22 10:00:00,129,3,50.6,store,1,151.8
4775,334,2024-10-18 16:00:00,195,1,24.11,store,0,24.11
4776,69,2024-07-10 05:00:00,54,1,22.86,store,0,22.86
4777,239,2024-12-08 17:00:00,187,1,12.2,app,0,12.2
4778,907,2024-11-29 16:00:00,186,1,58.82,web,0,58.82
4779,388,2024-03-04 15:00:00,43,2,32.36,web,0,64.72
4780,60,2024-07-21 13:00:00,149,2,116.66,web,1,233.32
4781,395,2024-10-06 17:00:00,125,1,12.54,store,0,12.54
4782,956,2024-08-03 20:00:00,58,1,37.25,app,0,37.25
4783,988,2024-02-28 12:00:00,27,3,63.84,store,0,191.52
4784,159,2024-01-12 00:00:00,115,1,24.86,store,1,24.86
4785,104,2024-11-06 08:00:00,38,2,30.21,store,0,60.42
4786,129,2024-01-10 07:00:00,84,1,25.83,web,1,25.83
4787,664,2024-03-30 15:00:00,139,1,10.65,store,0,10.65
4788,331,2024-05-02 09:00:00,155,1,123.0,web,0,123.0
4789,538,2024-01-04 04:00:00,32,1,51.81,store,0,51.81
4790,929,2024-10-08 16:00:00,121,1,128.13,app,0,128.13
4791,774,2024-04-15 18:00:00,44,1,24.24,web,0,24.24
4792,720,2024-10-01 05:00:00,74,1,10.14,store,1,10.14
4793,62,2024-08-14 13:00:00,108,1,105.94,store,1,105.94
4794,277,2024-02-20 06:00:00,32,1,22.78,store,0,22.78
4795,132,2024-09-19 02:00:00,26,1,22.46,app,1,22.46
4796,2,2024-01-01 15:00:00,191,1,30.67,store,0,30.67
4797,774,2024-10-08 10:00:00,117,1,10.6,app,0,10.6
4798,201,2024-05-09 09:00:00,134,1,10.03,app,0,10.03
4799,879,2024-07-14 07:00:00,171,1,63.98,store,0,63.98
4800,915,2024-05-28 19:00:00,195,1,25.45,store,0,25.45
4801,119,2024-03-14 08:00:00,16,1,51.38,web,0,51.38
4802,95,2024-12-30 07:00:00,169,1,126.79,app,0,126.79
4803,593,2024-01-12 15:00:00,187,1,20.12,web,0,20.12
4804,949,2024-09-21 13:00:00,187,1,37.12,app,0,37.12
4805,930,2024-10-25 04:00:00,90,1,105.78,web,0,105.78
4806,298,2024-02-18 06:00:00,27,1,32.21,app,0,32.21
4807,152,2024-08-12 01:00:00,61,1,57.6,app,1,57.6
4808,673,2024-03-14 08:00:00,122,1,119.14,web,0,119.14
4809,159,2024-12-19 06:00:00,107,1,11.76,app,0,11.76
4810,509,2024-10-03 08:00:00,155,2,11.25,web,0,22.5
4811,29,2024-03-23 09:00:00,115,1,61.07,web,0,61.07
4812,905,2024-03-30 12:00:00,189,1,21.1,web,0,21.1
4813,255,2024-02-14 16:00:00,87,1,11.28,store,0,11.28
4814,155,2024-07-04 04:00:00,123,1,12.42,app,0,12.42
4815,771,2024-03-11 08:00:00,93,1,59.71,web,0,59.71
4816,803,2024-08-26 07:00:00,163,3,11.57,app,0,34.71
4817,603,2024-09-04 20:00:00,169,1,36.77,web,1,36.77
4818,266,2024-03-24 19:00:00,140,1,103.8,store,0,103.8
4819,135,2024-11-12 01:00:00,167,1,38.14,store,0,38.14
4820,448,2024-08-01 15:00:00,123,1,24.19,store,0,24.19
4821,259,2024-07-27 13:00:00,108,1,11.9,app,0,11.9
4822,746,2024-01-04 05:00:00,183,1,59.05,app,1,59.05
4823,714,2024-06-05 03:00:00,130,1,35.89,app,0,35.89
4824,688,2024-03-04 02:00:00,21,1,55.56,app,0,55.56
4825,532,2024-11-09 09:00:00,157,1,61.3,app,0,61.3
4826,771,2024-05-15 06:00:00,5,1,36.49,app,1,36.49
4827,105,2024-07-25 14:00:00,33,1,59.58,app,0,59.58
4828,639,2024-02-19 05:00:00,39,1,54.37,store,0,54.37
4829,505,2024-05-16 22:00:00,199,3,58.02,store,0,174.06
4830,570,2024-07-14 23:00:00,172,1,12.35,app,0,12.35
4831,787,2024-12-11 15:00:00,117,1,122.23,web,0,122.23
4832,868,2024-08-31 13:00:00,11,2,51.25,store,0,102.5
4833,357,2024-02-05 11:00:00,98,1,57.64,app,0,57.64
4834,551,2024-11-17 10:00:00,103,1,128.47,app,0,128.47
4835,445,2024-12-24 17:00:00,173,1,21.54,store,1,21.54
4836,457,2024-05-15 17:00:00,194,3,54.67,web,0,164.01
4837,164,2024-10-13 23:00:00,121,1,11.91,web,0,11.91
4838,576,2024-08-30 20:00:00,5,1,10.02,web,0,10.02
4839,947,2024-08-24 10:00:00,100,3,104.23,app,1,312.69
4840,523,2024-11-28 08:00:00,181,3,22.27,web,0,66.81
4841,321,2024-02-27 15:00:00,196,1,11.46,app,1,11.46
4842,528,2024-05-26 00:00:00,45,1,108.8,store,0,108.8
4843,804,2024-12-24 01:00:00,34,2,36.57,store,0,73.14
4844,746,2024-04-17 22:00:00,142,3,12.98,store,0,38.94
4845,837,2024-04-04 01:00:00,43,1,56.35,web,0,56.35
4846,870,2024-01-29 22:00:00,75,1,34.29,app,0,34.29
4847,109,2024-12-25 07:00:00,75,1,11.73,app,0,11.73
4848,510,2024-05-29 02:00:00,144,1,10.32,app,1,10.32
4849,819,2024-01-21 14:00:00,31,1,31.85,store,0,31.85
4850,476,2024-03-10 02:00:00,45,1,22.0,store,0,22.0
4851,701,2024-09-29 06:00:00,21,1,63.95,app,0,63.95
4852,348,2024-04-16 15:00:00,145,1,126.67,app,0,126.67
4853,524,2024-07-08 07:00:00,108,1,128.05,web,0,128.05
4854,330,2024-10-13 14:00:00,98,1,10.58,store,0,10.58
4855,151,2024-09-24 06:00:00,179,1,25.74,app,0,25.74
4856,482,2024-05-02 09:00:00,186,1,33.8,store,0,33.8
4857,35,2024-05-15 18:00:00,45,3,118.42,web,0,355.26
4858,102,2024-10-09 22:00:00,148,3,24.98,store,0,74.94
4859,513,2024-11-25 12:00:00,157,1,24.12,store,0,24.12
4860,487,2024-02-15 17:00:00,118,1,109.68,web,0,109.68
4861,735,2024-09-04 07:00:00,18,3,105.6,app,0,316.79999999999995
4862,698,2024-04-26 00:00:00,62,1,105.59,store,0,105.59
4863,636,2024-03-20 18:00:00,5,3,31.03,web,0,93.09
4864,626,2024-10-10 14:00:00,70,1,37.05,app,0,37.05
4865,37,2024-03-26 07:00:00,39,1,24.37,app,0,24.37
4866,646,2024-01-16 21:00:00,24,1,125.53,web,0,125.53
4867,98,2024-10-02 18:00:00,101,3,12.18,web,0,36.54
4868,32,2024-12-05 12:00:00,20,1,12.4,app,0,12.4
4869,188,2024-05-30 19:00:00,101,1,122.52,app,0,122.52
4870,98,2024-03-08 13:00:00,176,2,124.51,web,0,249.02
4871,491,2024-04-19 16:00:00,46,1,30.84,store,1,30.84
4872,952,2024-05-19 04:00:00,179,3,12.58,store,0,37.74
4873,200,2024-09-12 20:00:00,107,1,38.25,app,0,38.25
4874,738,2024-08-15 20:00:00,181,2,104.46,web,0,208.92
4875,451,2024-10-29 18:00:00,157,1,23.4,store,0,23.4
4876,657,2024-12-01 16:00:00,142,2,31.49,store,0,62.98
4877,789,2024-06-27 23:00:00,47,1,120.11,web,0,120.11
4878,643,2024-10-21 10:00:00,155,1,24.27,web,0,24.27
4879,129,2024-06-09 05:00:00,149,3,30.97,web,0,92.91
4880,340,2024-09-24 12:00:00,48,1,34.5,app,0,34.5
4881,84,2024-04-10 14:00:00,147,1,22.53,app,1,22.53
4882,972,2024-07-12 01:00:00,19,1,21.93,store,0,21.93
4883,496,2024-01-27 14:00:00,175,1,52.89,store,0,52.89
4884,164,2024-05-06 09:00:00,61,3,20.02,store,0,60.06
4885,754,2024-05-09 10:00:00,142,1,11.87,app,0,11.87
4886,831,2024-05-01 02:00:00,116,1,124.44,web,0,124.44
4887,90,2024-04-28 23:00:00,191,1,31.85,store,0,31.85
4888,317,2024-05-17 06:00:00,8,1,56.26,web,0,56.26
4889,769,2024-11-24 11:00:00,186,1,34.06,web,0,34.06
4890,826,2024-01-02 10:00:00,31,1,38.06,app,0,38.06
4891,943,2024-09-13 23:00:00,164,1,62.34,store,0,62.34
4892,265,2024-04-19 19:00:00,108,2,54.89,store,0,109.78
4893,722,2024-01-31 13:00:00,170,2,23.43,web,0,46.86
4894,899,2024-06-09 17:00:00,82,1,56.91,app,0,56.91
4895,310,2024-06-27 16:00:00,199,3,57.24,store,0,171.72
4896,392,2024-09-13 23:00:00,183,2,11.76,web,0,23.52
4897,949,2024-11-10 12:00:00,36,1,31.41,app,0,31.41
4898,181,2024-06-02 21:00:00,95,1,33.84,app,0,33.84
4899,245,2024-05-06 10:00:00,141,1,51.51,web,0,51.51
4900,66,2024-11-04 11:00:00,105,1,30.24,web,1,30.24
4901,860,2024-07-13 13:00:00,188,1,51.11,app,0,51.11
4902,75,2024-04-09 16:00:00,10,2,104.34,web,0,208.68
4903,629,2024-01-04 13:00:00,129,1,25.85,web,0,25.85
4904,560,2024-02-21 09:00:00,119,2,32.63,app,0,65.26
4905,801,2024-08-27 16:00:00,159,1,25.99,web,0,25.99
4906,548,2024-01-13 20:00:00,13,1,33.61,app,0,33.61
4907,524,2024-07-05 08:00:00,93,2,22.24,web,0,44.48
4908,761,2024-09-23 08:00:00,26,1,30.54,store,1,30.54
4909,810,2024-02-22 22:00:00,11,1,127.84,web,0,127.84
4910,265,2024-03-11 16:00:00,110,1,35.83,web,0,35.83
4911,158,2024-12-28 01:00:00,87,1,25.05,app,0,25.05
4912,193,2024-01-10 18:00:00,99,2,123.97,store,0,247.94
4913,182,2024-03-14 01:00:00,79,1,34.07,app,0,34.07
4914,121,2024-08-19 23:00:00,194,1,22.2,app,0,22.2
4915,582,2024-09-21 11:00:00,168,1,105.16,store,0,105.16
4916,458,2024-01-11 22:00:00,177,1,109.4,store,0,109.4
4917,242,2024-09-28 06:00:00,181,1,55.15,app,0,55.15
4918,151,2024-04-13 23:00:00,102,1,38.0,web,0,38.0
4919,816,2024-07-17 07:00:00,178,3,100.08,app,0,300.24
4920,21,2024-02-03 16:00:00,140,1,24.22,app,0,24.22
4921,703,2024-05-29 07:00:00,160,1,24.52,store,0,24.52
4922,654,2024-11-30 13:00:00,122,1,35.38,store,0,35.38
4923,185,2024-04-24 13:00:00,138,1,11.52,app,0,11.52
4924,137,2024-05-01 14:00:00,30,1,10.68,web,0,10.68
4925,512,2024-03-30 00:00:00,123,1,10.94,app,0,10.94
4926,647,2024-10-12 12:00:00,101,3,106.54,app,0,319.62
4927,107,2024-10-18 02:00:00,156,2,113.67,store,0,227.34
4928,415,2024-05-14 06:00:00,109,1,50.43,app,0,50.43
4929,130,2024-09-22 05:00:00,150,1,31.42,store,0,31.42
4930,207,2024-04-11 16:00:00,132,1,12.74,app,0,12.74
4931,568,2024-11-06 17:00:00,128,1,33.92,web,0,33.92
4932,985,2024-03-24 07:00:00,35,1,10.35,store,0,10.35
4933,979,2024-01-24 17:00:00,22,1,36.69,app,0,36.69
4934,410,2024-12-21 11:00:00,35,1,25.28,app,1,25.28
4935,596,2024-09-24 20:00:00,158,2,103.45,store,0,206.9
4936,458,2024-12-18 23:00:00,148,1,21.04,store,1,21.04
4937,122,2024-10-08 13:00:00,43,2,37.13,store,1,74.26
4938,724,2024-07-30 03:00:00,92,3,10.66,app,0,31.98
4939,996,2024-07-15 23:00:00,24,1,21.33,app,1,21.33
4940,626,2024-09-22 05:00:00,110,1,52.33,app,0,52.33
4941,637,2024-11-10 06:00:00,10,1,64.46,app,0,64.46
4942,829,2024-11-28 21:00:00,121,1,54.45,app,0,54.45
4943,656,2024-04-13 22:00:00,193,1,123.55,app,0,123.55
4944,411,2024-09-16 08:00:00,144,1,36.62,app,0,36.62
4945,146,2024-09-14 13:00:00,47,1,59.86,app,0,59.86
4946,498,2024-10-05 08:00:00,1,2,31.66,store,1,63.32
4947,648,2024-08-13 19:00:00,177,1,38.05,web,0,38.05
4948,387,2024-09-21 19:00:00,145,1,22.33,web,0,22.33
4949,411,2024-01-20 08:00:00,29,1,61.1,web,0,61.1
4950,826,2024-02-01 11:00:00,139,3,30.11,store,0,90.33
4951,336,2024-09-07 02:00:00,116,1,12.24,app,0,12.24
4952,167,2024-12-08 21:00:00,48,1,21.68,app,0,21.68
4953,999,2024-11-12 21:00:00,61,1,23.79,web,0,23.79
4954,926,2024-08-27 23:00:00,191,1,63.6,app,0,63.6
4955,369,2024-11-01 17:00:00,4,1,105.95,app,0,105.95
4956,420,2024-07-01 02:00:00,65,1,115.97,app,1,115.97
4957,152,2024-05-09 14:00:00,146,1,61.44,web,1,61.44
4958,747,2024-01-14 02:00:00,12,1,105.24,web,1,105.24
4959,539,2024-12-09 08:00:00,47,1,22.07,web,0,22.07
4960,576,2024-02-13 19:00:00,182,3,54.91,web,0,164.73
4961,759,2024-05-20 17:00:00,44,2,22.21,web,0,44.42
4962,445,2024-03-21 20:00:00,182,1,63.79,app,0,63.79
4963,367,2024-09-11 07:00:00,78,1,64.55,app,1,64.55
4964,45,2024-02-22 20:00:00,75,1,21.62,app,0,21.62
4965,233,2024-06-16 22:00:00,135,1,10.91,web,1,10.91
4966,38,2024-08-19 02:00:00,148,2,11.94,app,0,23.88
4967,422,2024-11-14 06:00:00,32,1,110.65,store,1,110.65
4968,633,2024-04-20 14:00:00,15,1,118.24,web,0,118.24
4969,35,2024-12-16 00:00:00,37,1,61.16,store,0,61.16
4970,69,2024-09-30 15:00:00,163,1,12.57,app,1,12.57
4971,954,2024-08-12 06:00:00,132,1,128.01,web,0,128.01
4972,252,2024-10-26 07:00:00,120,3,63.46,app,0,190.38
4973,769,2024-07-11 10:00:00,191,1,105.42,app,0,105.42
4974,586,2024-07-16 03:00:00,175,1,10.25,web,0,10.25
4975,820,2024-12-07 00:00:00,169,2,102.73,web,1,205.46
4976,867,2024-12-21 11:00:00,183,1,20.88,app,0,20.88
4977,800,2024-07-15 22:00:00,109,1,31.2,store,0,31.2
4978,71,2024-08-01 17:00:00,76,1,57.91,app,0,57.91
4979,968,2024-04-16 20:00:00,67,1,30.61,app,0,30.61
4980,310,2024-03-20 21:00:00,150,1,10.78,store,0,10.78
4981,674,2024-11-15 17:00:00,42,1,24.42,app,0,24.42
4982,387,2024-03-25 03:00:00,168,1,54.39,store,0,54.39
4983,351,2024-08-27 18:00:00,90,3,32.38,app,0,97.14000000000001
4984,199,2024-06-02 05:00:00,19,1,60.24,app,0,60.24
4985,756,2024-06-26 11:00:00,181,1,127.34,store,0,127.34
4986,251,2024-12-05 21:00:00,32,2,129.92,store,0,259.84
4987,159,2024-07-13 18:00:00,176,1,22.71,app,0,22.71
4988,735,2024-06-27 01:00:00,189,1,11.47,store,0,11.47
4989,334,2024-10-06 18:00:00,117,1,10.44,web,1,10.44
4990,197,2024-01-31 11:00:00,172,3,24.06,app,1,72.17999999999999
4991,220,2024-10-02 11:00:00,5,1,10.03,app,0,10.03
4992,670,2024-09-29 02:00:00,42,1,33.67,web,0,33.67
4993,40,2024-10-02 07:00:00,52,1,31.01,store,0,31.01
4994,480,2024-01-11 16:00:00,29,1,10.6,app,0,10.6
4995,911,2024-02-04 23:00:00,55,3,31.01,web,1,93.03
4996,897,2024-06-26 13:00:00,150,1,31.54,web,0,31.54
4997,413,2024-03-29 12:00:00,36,1,51.86,web,1,51.86
4998,37,2024-08-21 05:00:00,107,1,117.66,store,0,117.66
4999,967,2024-04-17 11:00:00,152,1,25.46,web,0,25.46
5000,860,2024-05-01 14:00:00,127,1,60.59,store,0,60.59
5001,571,2024-04-24 19:00:00,33,3,121.01,store,1,363.03000000000003
5002,316,2024-06-10 18:00:00,134,1,23.77,app,0,23.77
5003,997,2024-06-08 20:00:00,72,1,115.82,store,0,115.82
5004,708,2024-07-03 21:00:00,13,1,24.81,store,0,24.81
5005,486,2024-05-19 23:00:00,74,2,63.01,store,0,126.02
5006,173,2024-10-01 12:00:00,78,1,120.25,store,0,120.25
5007,932,2024-01-12 23:00:00,160,1,106.63,web,0,106.63
5008,680,2024-08-06 05:00:00,50,1,50.19,app,0,50.19
5009,528,2024-01-04 10:00:00,135,1,38.41,app,0,38.41
5010,256,2024-08-23 13:00:00,70,1,12.59,web,0,12.59
5011,248,2024-07-05 21:00:00,80,3,61.63,app,0,184.89000000000001
5012,276,2024-09-09 14:00:00,123,1,21.33,store,0,21.33
5013,786,2024-07-20 20:00:00,152,1,11.61,web,0,11.61
5014,491,2024-10-21 01:00:00,139,1,32.27,web,0,32.27
5015,76,2024-02-26 01:00:00,51,3,11.17,store,0,33.51
5016,676,2024-06-30 15:00:00,81,1,25.66,web,0,25.66
5017,355,2024-02-20 07:00:00,191,1,33.9,app,0,33.9
5018,422,2024-04-13 18:00:00,77,1,60.64,web,0,60.64
5019,908,2024-01-20 06:00:00,120,1,128.26,web,0,128.26
5020,646,2024-12-04 13:00:00,84,2,63.25,app,0,126.5
5021,920,2024-09-08 00:00:00,186,1,60.8,store,0,60.8
5022,387,2024-10-06 18:00:00,77,1,10.61,app,0,10.61
5023,342,2024-07-14 22:00:00,39,2,55.66,web,0,111.32
5024,618,2024-08-20 01:00:00,14,1,12.34,store,0,12.34
5025,898,2024-06-17 13:00:00,111,1,22.1,store,0,22.1
5026,203,2024-05-07 11:00:00,154,1,10.2,store,0,10.2
5027,422,2024-08-07 13:00:00,118,1,52.25,app,0,52.25
5028,168,2024-09-16 01:00:00,103,1,20.34,web,0,20.34
5029,890,2024-07-11 00:00:00,85,1,21.58,web,0,21.58
5030,502,2024-07-03 01:00:00,23,1,37.79,web,0,37.79
5031,258,2024-06-03 15:00:00,150,1,52.03,app,0,52.03
5032,827,2024-10-05 13:00:00,7,1,54.14,app,1,54.14
5033,169,2024-03-10 20:00:00,177,1,51.13,store,0,51.13
5034,884,2024-08-26 15:00:00,98,3,62.39,app,0,187.17000000000002
5035,138,2024-04-27 09:00:00,89,1,64.95,store,1,64.95
5036,946,2024-10-24 13:00:00,139,1,115.82,app,0,115.82
5037,542,2024-12-29 22:00:00,102,1,122.49,web,0,122.49
5038,718,2024-09-22 09:00:00,175,1,57.48,web,0,57.48
5039,600,2024-06-19 04:00:00,119,3,53.52,app,0,160.56
5040,502,2024-05-03 06:00:00,33,1,30.81,web,1,30.81
5041,254,2024-02-25 02:00:00,28,1,10.43,app,0,10.43
5042,856,2024-07-11 23:00:00,74,1,108.91,store,0,108.91
5043,626,2024-01-15 16:00:00,19,1,23.85,web,1,23.85
5044,38,2024-07-29 07:00:00,93,1,103.37,app,0,103.37
5045,864,2024-09-18 16:00:00,183,1,108.24,web,1,108.24
5046,830,2024-06-24 17:00:00,19,1,127.84,web,0,127.84
5047,173,2024-09-13 10:00:00,96,1,37.44,web,0,37.44
5048,594,2024-03-09 18:00:00,143,1,25.74,app,1,25.74
5049,68,2024-12-04 20:00:00,150,1,12.43,app,0,12.43
5050,65,2024-11-12 14:00:00,169,1,20.51,store,0,20.51
5051,704,2024-12-10 18:00:00,168,1,104.85,store,0,104.85
5052,233,2024-09-19 21:00:00,66,1,64.3,app,0,64.3
5053,461,2024-12-02 09:00:00,102,1,11.84,web,0,11.84
5054,542,2024-10-21 22:00:00,63,1,58.9,web,0,58.9
5055,81,2024-09-03 11:00:00,25,3,11.9,web,0,35.7
5056,445,2024-04-17 17:00:00,56,3,10.41,web,0,31.23
5057,947,2024-05-29 03:00:00,169,1,11.9,app,1,11.9
5058,480,2024-11-02 06:00:00,17,3,11.18,store,0,33.54
5059,152,2024-03-26 04:00:00,59,1,25.94,web,0,25.94
5060,369,2024-07-03 07:00:00,191,1,10.8,web,0,10.8
5061,988,2024-02-19 15:00:00,50,1,100.88,web,0,100.88
5062,286,2024-02-18 01:00:00,192,1,12.66,store,0,12.66
5063,516,2024-09-24 16:00:00,55,1,11.55,web,0,11.55
5064,245,2024-12-11 03:00:00,4,2,20.16,app,0,40.32
5065,563,2024-05-26 17:00:00,78,1,50.27,app,0,50.27
5066,539,2024-12-09 15:00:00,115,1,125.51,app,0,125.51
5067,584,2024-03-31 13:00:00,23,1,50.69,store,0,50.69
5068,318,2024-01-26 21:00:00,111,1,59.75,app,0,59.75
5069,291,2024-10-29 07:00:00,104,1,22.89,store,0,22.89
5070,246,2024-05-24 21:00:00,183,1,129.27,web,0,129.27
5071,502,2024-09-14 23:00:00,190,1,36.69,store,0,36.69
5072,105,2024-01-10 08:00:00,109,1,22.5,web,0,22.5
5073,993,2024-04-16 04:00:00,109,1,121.44,app,0,121.44
5074,512,2024-02-12 09:00:00,21,1,56.3,app,0,56.3
5075,198,2024-04-30 11:00:00,153,1,10.34,web,1,10.34
5076,767,2024-06-06 13:00:00,178,1,12.73,web,1,12.73
5077,171,2024-09-26 06:00:00,48,2,63.48,app,0,126.96
5078,986,2024-07-14 16:00:00,118,3,59.56,web,0,178.68
5079,954,2024-01-03 11:00:00,100,1,21.39,web,0,21.39
5080,797,2024-07-24 06:00:00,149,1,60.88,store,0,60.88
5081,884,2024-09-27 20:00:00,149,1,25.85,store,0,25.85
5082,373,2024-08-31 02:00:00,110,1,24.45,web,0,24.45
5083,395,2024-04-16 11:00:00,136,1,38.36,store,0,38.36
5084,503,2024-06-08 12:00:00,120,1,12.61,app,0,12.61
5085,908,2024-05-09 09:00:00,15,1,36.34,app,0,36.34
5086,707,2024-07-09 09:00:00,17,1,10.01,app,0,10.01
5087,380,2024-05-13 10:00:00,138,1,37.53,web,0,37.53
5088,664,2024-04-27 21:00:00,39,1,23.98,app,0,23.98
5089,42,2024-10-30 12:00:00,80,1,11.22,store,0,11.22
5090,75,2024-09-09 20:00:00,164,1,117.74,store,0,117.74
5091,125,2024-09-13 00:00:00,186,1,10.7,app,0,10.7
5092,512,2024-03-01 15:00:00,134,1,107.77,store,0,107.77
5093,187,2024-01-21 12:00:00,194,1,34.02,web,0,34.02
5094,333,2024-08-22 01:00:00,48,1,11.75,app,0,11.75
5095,802,2024-11-09 20:00:00,27,1,10.15,app,0,10.15
5096,337,2024-03-15 01:00:00,112,1,128.24,app,1,128.24
